factor_name,horizon,period,universe,n_days,ic_mean,ic_std,icir,rank_ic_mean,pos_ic_ratio,t_stat,p_value,ci_low,ci_high,partial_ic_mean,partial_ic_std,partial_icir,partial_t_stat,partial_p_value,partial_ci_low,partial_ci_high
valuation,3,post_event_extended,theme_diffused,100,0.017125873687424173,0.11542147194974048,0.14837684356409458,0.004700890764181907,0.59,1.4837684356409457,0.1410471798126003,-0.005496734814724961,0.0397484821895733,0.004088182931460854,0.11518664489089554,0.035491813615486145,0.3549181361548614,0.7234058957856018,-0.01848839946715467,0.026664765330076383
valuation,3,pre_event,theme_diffused,150,-0.027622229363887172,0.11473886563518892,-0.24073995512306853,-0.029153617752773874,0.36,-2.948450253760195,0.0037090483540147545,-0.045984272096056045,-0.0092601866317183,-0.01418445786049307,0.11779793955785686,-0.12041346320430608,-1.474757715059737,0.14238753572820317,-0.0330360543788,0.004667138657813857
valuation,5,post_event,theme_diffused,47,0.0048273177834058136,0.11263612406812341,0.04285763402588503,-0.013004359058762507,0.5319148936170213,0.293817135871863,0.7702193071552963,-0.027374830084517316,0.03702946565132895,-0.021158176640053403,0.13773143406163987,-0.15361908328482474,-1.0531593750309998,0.2977687391703354,-0.060534957778505497,0.018218604498398693
valuation,5,post_event_extended,theme_diffused,98,0.02603400964667045,0.1124662478497425,0.23148286836644968,0.01198800195183559,0.5714285714285714,2.2915634833060134,0.02409371778236813,0.00376682862410568,0.04830119066923522,0.022089345004409306,0.11360033573979851,0.19444788486369385,1.9249358516429853,0.0571671356468757,-0.0004023739646611055,0.04458106397347972
valuation,5,pre_event,theme_diffused,150,-0.032181357958178024,0.11549981433178698,-0.27862692372589654,-0.036689639006094704,0.4,-3.4124689586490726,0.0008290822678271859,-0.050665177844117504,-0.01369753807223854,-0.012309927389860587,0.11808047296889282,-0.104250322516099,-1.2768004784251137,0.2036589562398925,-0.031206738670732818,0.006586883891011645
valuation,10,post_event,theme_diffused,47,-0.0034061363686828275,0.08877632571194413,-0.038367620436723704,-0.036080936848510235,0.48936170212765956,-0.26303515355346596,0.7936980869193804,-0.028786878039249442,0.021974605301883787,-0.01601175543762724,0.13636920272181033,-0.11741474701066346,-0.8049549504985797,0.4249868222777389,-0.05499908092498662,0.022975570049732146
valuation,10,post_event_extended,theme_diffused,93,0.034701792803631414,0.11235084364791528,0.30886989075382276,0.022081323190619506,0.6344086021505376,2.9786333570159136,0.003701882000922474,0.01186732284951205,0.05753626275775078,0.013071799242082693,0.11107722820217958,0.1176820798795031,1.134884879185204,0.259371732827288,-0.009503817883838136,0.03564741636800352
valuation,10,pre_event,theme_diffused,150,-0.03643967835982706,0.12295957205182993,-0.29635495432976133,-0.03583278637287076,0.4266666666666667,-3.629592104268638,0.00038953012582298996,-0.05611730811366754,-0.01676204860598658,-0.0007689366834709858,0.12494526863546235,-0.006154188084659845,-0.07537310294266371,0.9400189629642801,-0.02076434407368543,0.019226470706743458
valuation,20,post_event,theme_diffused,47,-0.01827707048229618,0.08217076671469808,-0.22242789270489938,-0.07538079420654159,0.425531914893617,-1.524888805879853,0.1341333375446927,-0.041769313331197405,0.0052151723666050455,-0.01480329399082453,0.12367342668228096,-0.11969664290821692,-0.8205988406062783,0.41610711774004217,-0.05016095572061627,0.02055436773896721
valuation,20,post_event_extended,theme_diffused,83,0.06398208089115978,0.10366632115207665,0.6171925479761089,0.0453778545970097,0.7108433734939759,5.622891713879172,2.5243647194805874e-07,0.04167952111802168,0.08628464066429789,0.02830066847907761,0.1172301648595862,0.2414111462947703,2.199360213583592,0.030667968862903017,0.0030800111822851216,0.0535213257758701
valuation,20,pre_event,theme_diffused,150,-0.046500512205265444,0.11638660803861992,-0.39953490344727155,-0.04966541647132365,0.4266666666666667,-4.893283239389795,2.5467212043661647e-06,-0.06512624864100992,-0.02787477576952097,-0.007585024728724606,0.11714394602502419,-0.06474960922952262,-0.7930175182846733,0.42902855814174923,-0.026331960484264214,0.011161911026815003
valuation,40,post_event,theme_diffused,47,-0.03492237342974029,0.05686419031524322,-0.6141364756297053,-0.10392265413811332,0.2978723404255319,-4.2103075544248725,0.00011723868363744394,-0.05117958291800081,-0.018665163941479775,-0.00026005536509429066,0.13179765378765151,-0.001973141081200764,-0.013527173730574308,0.9892657059903915,-0.037940396117483635,0.037420285387295055
valuation,40,post_event_extended,theme_diffused,63,0.0800470899147979,0.1036559406498593,0.7722383243348298,0.04963349928188184,0.8095238095238095,6.1294516771895955,6.717332001748844e-08,0.05445062476655804,0.10564355506303777,0.030506461966017445,0.11901271509998076,0.25632943455150514,2.03455181258727,0.04617862227646219,0.001117844245165249,0.05989507968686964
valuation,40,pre_event,theme_diffused,150,-0.035837095898964264,0.09183603217946074,-0.39022914044166734,-0.04803516174402251,0.3933333333333333,-4.779311384234802,4.1783500481784586e-06,-0.05053392192994193,-0.021140269867986596,0.0074320059126123895,0.1190507385576267,0.0624272138304704,0.7645740997413469,0.4457343848180484,-0.011620080201275279,0.02648409202650006
valuation,60,post_event,theme_diffused,47,-0.04811527635113418,0.054433952973900156,-0.8839203056629814,-0.09764241753199467,0.23404255319148937,-6.059852309906316,2.3551417904776883e-07,-0.06367769220309427,-0.032552860499174094,0.009379082153314318,0.13440233761489728,0.0697836237059223,0.4784124208921615,0.6346227577642984,-0.029045925680334213,0.047804089986962846
valuation,60,post_event_extended,theme_diffused,43,0.08788053186348081,0.080128761259221,1.0967414257058388,0.06663014206434872,0.8604651162790697,7.191814476121366,7.738670371182366e-09,0.06393026965575536,0.11183079407120626,0.02818361381429023,0.1266503053138064,0.22253095833017214,1.459233079004114,0.1519401717584392,-0.009671807551094758,0.06603903517967522
valuation,60,pre_event,theme_diffused,150,-0.0332114630652908,0.07603801222810687,-0.4367744775555092,-0.06135380528207533,0.34,-5.349373013408505,3.259712928471714e-07,-0.045380079358229616,-0.021042846772351978,0.0037551481132322494,0.12346020011208873,0.030415859603523842,0.3725166805838243,0.7100375309050877,-0.016002598816113718,0.023512895042578218
